timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,known_anomaly
2026-07-10T07:59:21+08:00,1.73,72,7,4,1,1.04,0.459,0,-2.413,0
2026-07-10T08:34:48+08:00,6.79,55,8,4,0,1.014,1.184,0,-0.254,0
2026-07-10T08:42:50+08:00,5.87,142,8,4,2,1.12,1.537,0,-1.508,0
2026-07-10T08:46:31+08:00,0.3,101,8,4,0,1.066,0.083,0,-0.338,0
2026-07-10T08:46:54+08:00,6.88,267,8,4,0,1.058,0.415,0,-0.033,0
2026-07-10T08:56:45+08:00,7.09,508,8,4,2,1.041,1.576,0,-1.444,0
2026-07-10T08:59:49+08:00,7.22,268,8,4,3,1.09,0.726,0,1.284,0
2026-07-10T09:01:49+08:00,7.67,133,9,4,3,1.143,1.214,0,0.664,0
2026-07-10T10:31:27+08:00,9.34,752,10,4,0,1.102,1.496,0,-1.346,0
2026-07-10T11:53:23+08:00,3.67,34,11,4,1,1.101,0.817,0,1.205,0
2026-07-10T12:02:15+08:00,8.3,201,12,4,0,1.02,1.051,0,-1.62,0
2026-07-10T12:38:50+08:00,1.94,30,12,4,1,1.124,0.438,0,0.513,0
2026-07-10T12:43:25+08:00,9.34,604,12,4,0,1.026,1.163,0,0.446,0
2026-07-10T12:56:04+08:00,11.2,843,12,4,3,1.021,1.489,0,1.694,0
2026-07-10T12:57:15+08:00,2.33,9,12,4,1,1.075,0.214,0,-4.166,0
2026-07-10T13:07:14+08:00,7.79,81,13,4,3,1.062,1.119,0,1.275,0
2026-07-10T13:31:28+08:00,2.81,13,13,4,1,1.109,0.361,0,0.437,0
2026-07-10T13:52:07+08:00,7.45,544,13,4,3,1.146,1.012,0,1.293,0
2026-07-10T14:12:46+08:00,8.07,71,14,4,0,1.022,1.946,0,0.667,0
2026-07-10T14:22:54+08:00,6.45,445,14,4,2,1.093,1.339,0,-1.364,0
2026-07-10T14:28:54+08:00,6.76,121,14,4,0,1.109,0.975,0,-1.056,0
2026-07-10T14:52:05+08:00,5.92,22,14,4,2,1.045,0.325,0,-0.725,0
2026-07-10T15:08:52+08:00,7.19,238,15,4,2,1.044,1.172,0,-0.56,0
2026-07-10T15:28:17+08:00,1.61,61,15,4,1,1.102,0.228,0,-1.498,0
2026-07-10T15:45:24+08:00,10.0,677,15,4,3,1.045,2.891,0,2.349,0
2026-07-10T16:05:13+08:00,8.47,659,16,4,3,1.084,2.436,0,-0.151,0
2026-07-10T16:22:21+08:00,1.45,95,16,4,1,1.114,0.471,0,1.507,0
2026-07-10T16:23:48+08:00,2.86,40,16,4,1,1.138,0.381,0,-0.125,0
2026-07-10T16:37:37+08:00,2.77,317,16,4,0,1.068,0.778,0,2.468,0
2026-07-10T16:43:06+08:00,4.82,192,16,4,0,1.038,1.106,0,-0.267,0
2026-07-10T17:00:31+08:00,1.92,223,17,4,0,1.101,0.662,0,-1.248,0
2026-07-10T17:08:06+08:00,4.69,112,17,4,0,1.116,0.757,0,2.206,0
2026-07-10T17:16:50+08:00,2.82,74,17,4,3,1.098,0.97,0,-1.219,0
2026-07-10T17:18:10+08:00,6.98,358,17,4,3,1.065,1.712,0,0.442,0
2026-07-10T17:28:24+08:00,7.46,600,17,4,0,1.047,1.026,0,1.322,0
2026-07-10T17:31:10+08:00,7.06,1136,17,4,3,1.053,2.272,0,0.016,0
2026-07-10T17:41:27+08:00,8.09,1814,17,4,0,1.098,2.665,0,-0.923,0
2026-07-10T17:59:16+08:00,9.98,461,17,4,3,1.047,2.074,0,-0.758,0
2026-07-10T18:03:50+08:00,7.04,38,18,4,0,1.085,1.391,0,-1.734,0
2026-07-10T18:11:45+08:00,2.35,11,18,4,1,1.079,0.433,0,-0.525,0
2026-07-10T18:24:00+08:00,5.36,61,18,4,0,1.145,0.842,0,-0.808,0
2026-07-10T18:24:55+08:00,7.19,352,18,4,2,1.077,1.816,0,-0.654,0
2026-07-10T19:04:44+08:00,5.58,171,19,4,2,1.087,0.993,0,-1.181,0
2026-07-10T19:17:29+08:00,3.82,619,19,4,0,1.02,0.633,0,-0.446,0
2026-07-10T19:18:29+08:00,7.08,967,19,4,3,1.037,1.146,0,1.033,0
2026-07-10T19:21:03+08:00,6.5,455,19,4,0,1.107,0.385,0,-0.441,0
2026-07-10T19:52:31+08:00,10.81,1508,19,4,3,1.022,1.947,0,0.614,0
2026-07-10T19:58:08+08:00,8.61,173,19,4,0,1.032,1.1,0,-1.139,0
2026-07-10T19:58:14+08:00,1.99,13,19,4,1,1.087,0.517,0,1.502,0
2026-07-10T20:02:11+08:00,2.3,13,20,4,1,1.128,0.516,0,-0.298,0
2026-07-10T20:04:18+08:00,8.11,728,20,4,3,1.022,1.072,0,0.532,0
2026-07-10T20:09:56+08:00,6.92,206,20,4,0,1.046,1.366,0,1.334,0
2026-07-10T20:18:33+08:00,7.46,42,20,4,0,1.076,0.69,0,-0.239,0
2026-07-10T20:26:10+08:00,11.78,292,20,4,3,1.045,3.915,0,-0.747,0
2026-07-10T20:36:38+08:00,1.95,52,20,4,1,1.13,0.292,0,-0.244,0
2026-07-10T20:50:34+08:00,9.55,385,20,4,0,1.049,1.291,0,0.763,0
2026-07-10T21:13:03+08:00,3.13,31,21,4,1,1.041,0.424,0,1.01,0
2026-07-10T21:33:58+08:00,1.27,182,21,4,1,1.014,0.392,0,0.502,0
2026-07-10T22:09:26+08:00,2.38,276,22,4,2,1.051,0.628,1,0.009,0
2026-07-10T23:12:00+08:00,7.95,215,23,4,3,1.051,1.452,1,0.327,0
2026-07-10T23:38:06+08:00,6.36,351,23,4,0,1.03,1.615,1,1.77,0
2026-07-10T23:50:21+08:00,7.64,164,23,4,2,1.147,0.875,1,-0.773,0
2026-07-10T23:50:30+08:00,7.19,106,23,4,0,1.028,1.699,1,2.297,0
2026-07-11T05:16:43+08:00,6.23,77,5,5,2,1.125,0.55,0,-2.088,0
2026-07-11T06:00:29+08:00,11.65,168,6,5,0,1.062,3.702,0,1.391,0
2026-07-11T06:12:05+08:00,10.22,155,6,5,0,1.146,2.578,0,-0.983,0
2026-07-11T06:12:42+08:00,8.11,346,6,5,2,1.11,1.962,0,0.759,0
2026-07-11T06:28:14+08:00,4.79,558,6,5,0,1.036,1.63,0,-0.987,0
2026-07-11T06:31:30+08:00,9.05,754,6,5,3,1.076,2.063,0,-1.392,0
2026-07-11T06:44:01+08:00,6.88,460,6,5,2,1.103,1.44,0,0.064,0
2026-07-11T06:50:20+08:00,7.11,109,6,5,0,1.011,1.774,0,1.554,0
2026-07-11T07:08:23+08:00,4.75,158,7,5,0,1.109,1.095,0,0.375,0
2026-07-11T07:14:57+08:00,2.06,20,7,5,1,1.081,0.154,0,0.282,0
2026-07-11T07:16:54+08:00,8.1,1156,7,5,3,1.073,2.512,0,0.191,0
2026-07-11T07:20:51+08:00,8.54,67,7,5,0,1.055,1.06,0,-1.097,0
2026-07-11T07:24:07+08:00,7.67,330,7,5,0,1.035,0.913,0,-1.331,0
2026-07-11T07:27:30+08:00,7.46,43,7,5,0,1.073,0.793,0,-0.537,0
2026-07-11T07:32:19+08:00,1.42,439,7,5,2,1.099,0.084,0,-0.571,0
2026-07-11T07:34:52+08:00,6.58,61,7,5,2,1.127,1.545,0,-0.662,0
2026-07-11T07:52:47+08:00,5.99,253,7,5,2,1.112,0.893,0,-1.933,0
2026-07-11T08:15:36+08:00,4.28,186,8,5,0,1.078,0.698,0,-0.794,0
2026-07-11T08:17:18+08:00,5.46,226,8,5,2,1.052,0.825,0,-1.02,0
2026-07-11T08:34:03+08:00,4.32,552,8,5,0,1.082,0.518,0,0.651,0
2026-07-11T09:03:20+08:00,7.2,85,9,5,0,1.133,1.438,0,1.256,0
2026-07-11T09:18:12+08:00,8.21,57,9,5,2,1.131,2.745,0,-0.799,0
2026-07-11T09:39:01+08:00,5.65,127,9,5,2,1.112,1.394,0,1.022,0
2026-07-11T09:59:40+08:00,3.72,32,9,5,1,1.063,0.998,0,-0.048,0
2026-07-11T10:28:31+08:00,6.96,235,10,5,0,1.063,1.905,0,1.286,0
2026-07-11T10:39:12+08:00,8.04,305,10,5,2,1.052,1.57,0,0.419,0
2026-07-11T10:46:33+08:00,7.83,32,10,5,0,1.106,2.404,0,-0.76,0
2026-07-11T10:53:11+08:00,4.89,307,10,5,0,1.013,1.542,0,-0.327,0
2026-07-11T11:12:54+08:00,2.11,45,11,5,1,1.037,0.33,0,-0.85,0
2026-07-11T11:43:53+08:00,6.4,116,11,5,0,1.105,0.765,0,-1.404,0
2026-07-11T11:52:13+08:00,2.31,89,11,5,0,1.138,0.243,0,-1.111,0
2026-07-11T12:15:15+08:00,5.34,352,12,5,2,1.051,1.28,0,0.074,0
2026-07-11T12:21:49+08:00,3.59,29,12,5,1,1.033,0.265,0,1.795,0
2026-07-11T12:23:01+08:00,5.14,315,12,5,0,1.146,1.439,0,2.235,0
2026-07-11T12:28:53+08:00,7.32,514,12,5,0,1.012,1.397,0,0.573,0
2026-07-11T12:38:58+08:00,6.47,88,12,5,2,1.12,1.125,0,-2.711,0
2026-07-11T12:43:51+08:00,8.23,233,12,5,0,1.148,1.218,0,-1.267,0
2026-07-11T13:03:50+08:00,0.71,82,13,5,1,1.076,0.111,0,0.92,0
2026-07-11T13:21:02+08:00,3.23,22,13,5,1,1.005,0.613,0,-0.549,0
2026-07-11T13:49:10+08:00,10.27,368,13,5,3,1.056,1.529,0,0.252,0
2026-07-11T16:49:14+08:00,4.47,301,16,5,2,1.111,0.798,0,-0.388,0
2026-07-11T16:49:30+08:00,0.41,28,16,5,1,1.088,0.115,0,-1.696,0
2026-07-11T17:12:05+08:00,10.08,159,17,5,3,1.059,2.064,0,-0.988,0
2026-07-11T17:15:48+08:00,10.79,529,17,5,3,1.11,3.15,0,-0.399,0
2026-07-11T17:17:23+08:00,5.75,198,17,5,2,1.047,0.456,0,2.341,0
2026-07-11T17:41:06+08:00,4.82,62,17,5,2,1.029,0.299,0,1.745,0
2026-07-11T17:49:17+08:00,9.72,65,17,5,0,1.039,2.697,0,-1.742,0
2026-07-11T17:52:44+08:00,3.23,34,17,5,1,1.054,0.244,0,2.562,0
2026-07-11T18:00:54+08:00,6.42,1042,18,5,3,1.087,1.566,0,-1.016,0
2026-07-11T18:05:13+08:00,1.77,135,18,5,2,1.004,0.255,0,-0.875,0
2026-07-11T18:06:13+08:00,6.82,399,18,5,2,1.054,0.494,0,0.613,0
2026-07-11T18:09:27+08:00,2.71,52,18,5,1,1.056,0.139,0,-0.056,0
2026-07-11T18:20:54+08:00,7.49,1128,18,5,3,1.082,0.396,0,-0.91,0
2026-07-11T18:22:06+08:00,4.95,40,18,5,0,1.062,1.067,0,1.535,0
2026-07-11T18:38:04+08:00,8.74,454,18,5,3,1.126,1.97,0,1.423,0
2026-07-11T18:40:07+08:00,2.93,79,18,5,1,1.002,0.534,0,0.071,0
2026-07-11T18:50:26+08:00,8.7,1131,18,5,3,1.065,0.781,0,1.905,0
2026-07-11T18:57:13+08:00,6.4,208,18,5,2,1.063,0.503,0,-0.239,0
2026-07-11T19:08:43+08:00,8.29,124,19,5,3,1.062,1.176,0,-0.963,0
2026-07-11T19:37:05+08:00,7.69,478,19,5,0,1.111,0.953,0,-1.08,0
2026-07-11T19:44:01+08:00,7.8,144,19,5,3,1.105,1.016,0,-1.717,0
2026-07-11T19:48:50+08:00,5.22,63,19,5,2,1.119,0.713,0,1.86,0
2026-07-11T19:54:19+08:00,6.14,43,19,5,2,1.063,1.646,0,2.818,0
2026-07-11T19:58:40+08:00,4.12,58,19,5,0,1.028,1.054,0,0.259,0
2026-07-11T20:00:40+08:00,6.03,103,20,5,0,1.005,0.492,0,-1.661,0
2026-07-11T20:02:54+08:00,2.81,88,20,5,1,1.115,0.518,0,-0.172,0
2026-07-11T20:11:38+08:00,7.6,50,20,5,2,1.01,1.48,0,-0.873,0
2026-07-11T21:10:54+08:00,2.97,129,21,5,1,1.025,0.582,0,0.071,0
2026-07-11T21:11:04+08:00,2.45,95,21,5,1,1.141,0.629,0,0.316,0
2026-07-11T21:18:45+08:00,9.83,635,21,5,0,1.058,2.749,0,-0.166,0
2026-07-11T21:38:08+08:00,10.02,138,21,5,3,1.1,0.855,0,1.94,0
2026-07-11T21:41:32+08:00,4.39,760,21,5,2,1.002,1.422,0,0.514,0
2026-07-11T22:14:54+08:00,2.17,97,22,5,1,1.126,0.653,1,-1.633,0
2026-07-11T22:16:33+08:00,6.16,65,22,5,2,1.066,1.433,1,1.611,0
2026-07-11T22:49:24+08:00,7.81,28,22,5,2,1.089,1.489,1,-1.167,0
2026-07-11T23:44:30+08:00,2.23,54,23,5,1,1.073,0.57,1,-0.829,0
2026-07-11T23:56:52+08:00,1.42,108,23,5,1,1.102,0.423,1,-0.104,0
2026-07-12T06:34:08+08:00,1.89,35,6,6,1,1.033,0.105,0,1.092,0
2026-07-12T06:37:23+08:00,6.49,97,6,6,0,1.127,2.111,0,1.369,0
2026-07-12T06:50:38+08:00,2.97,45,6,6,2,1.042,0.668,0,-0.405,0
2026-07-12T06:55:16+08:00,1.78,82,6,6,0,1.052,0.328,0,1.884,0
2026-07-12T06:55:43+08:00,10.35,97,6,6,3,1.149,1.116,0,0.236,0
2026-07-12T06:58:35+08:00,5.74,1586,6,6,3,1.138,0.357,0,-0.391,0
2026-07-12T07:31:34+08:00,7.05,666,7,6,3,1.05,0.496,0,-0.89,0
2026-07-12T07:46:30+08:00,2.17,122,7,6,0,1.017,0.53,0,0.849,0
2026-07-12T07:53:15+08:00,9.13,107,7,6,3,1.064,2.57,0,-1.366,0
2026-07-12T08:10:47+08:00,7.87,341,8,6,0,1.142,2.157,0,-0.711,0
2026-07-12T08:13:22+08:00,8.39,501,8,6,3,1.148,0.497,0,-1.744,0
2026-07-12T08:26:19+08:00,5.17,47,8,6,0,1.092,0.397,0,0.343,0
2026-07-12T09:48:21+08:00,2.24,38,9,6,1,1.097,0.508,0,-1.13,0
2026-07-12T10:12:29+08:00,2.43,631,10,6,3,1.102,0.53,0,-0.103,0
2026-07-12T10:57:27+08:00,9.24,653,10,6,3,1.114,2.762,0,0.347,0
2026-07-12T11:00:36+08:00,7.31,23,11,6,2,1.075,2.427,0,-0.481,0
2026-07-12T11:13:39+08:00,5.48,270,11,6,2,1.073,1.459,0,-0.329,0
2026-07-12T11:24:11+08:00,5.02,95,11,6,2,1.086,1.627,0,-1.007,0
2026-07-12T11:55:03+08:00,6.7,84,11,6,0,1.14,1.949,0,-0.593,0
2026-07-12T13:19:17+08:00,4.98,74,13,6,2,1.042,0.933,0,-1.956,0
2026-07-12T13:35:19+08:00,30.14,5,13,6,1,0.884,9.472,0,1.343,1
2026-07-12T13:37:18+08:00,2.59,14,13,6,1,1.046,0.259,0,0.472,0
2026-07-12T14:00:52+08:00,2.9,148,14,6,1,1.028,0.485,0,-0.561,0
2026-07-12T14:12:51+08:00,7.03,388,14,6,0,1.023,0.663,0,0.489,0
2026-07-12T14:25:39+08:00,3.02,32,14,6,1,1.031,0.817,0,0.059,0
2026-07-12T14:26:21+08:00,1.8,54,14,6,1,1.004,0.599,0,0.626,0
2026-07-12T14:27:34+08:00,6.21,134,14,6,2,1.035,1.619,0,-2.011,0
2026-07-12T14:53:52+08:00,7.1,293,14,6,2,1.063,2.322,0,-0.297,0
2026-07-12T16:06:06+08:00,4.53,124,16,6,2,1.101,1.483,0,-0.328,0
2026-07-12T16:06:11+08:00,1.83,77,16,6,0,1.015,0.169,0,0.236,0
2026-07-12T16:17:59+08:00,5.95,309,16,6,0,1.052,1.802,0,0.614,0
2026-07-12T16:22:57+08:00,9.9,380,16,6,3,1.104,2.155,0,-0.46,0
2026-07-12T16:34:15+08:00,5.92,175,16,6,0,1.015,1.472,0,0.81,0
2026-07-12T16:53:46+08:00,3.04,67,16,6,1,1.051,0.59,0,-0.693,0
2026-07-12T17:00:18+08:00,4.28,274,17,6,0,1.133,0.831,0,1.803,0
2026-07-12T17:02:05+08:00,2.53,181,17,6,1,1.029,0.243,0,-1.036,0
2026-07-12T17:06:32+08:00,6.56,823,17,6,3,1.018,1.614,0,0.287,0
2026-07-12T17:10:47+08:00,7.77,300,17,6,3,1.068,1.475,0,2.118,0
2026-07-12T17:16:37+08:00,6.17,474,17,6,0,1.025,1.712,0,0.822,0
2026-07-12T17:24:28+08:00,2.24,179,17,6,2,1.016,0.235,0,0.56,0
2026-07-12T17:41:44+08:00,2.84,44,17,6,1,1.052,0.164,0,-1.234,0
2026-07-12T17:45:52+08:00,4.81,343,17,6,0,1.149,0.812,0,-0.053,0
2026-07-12T17:48:02+08:00,5.79,32,17,6,2,1.088,1.615,0,0.006,0
2026-07-12T17:53:40+08:00,2.05,58,17,6,2,1.077,0.344,0,2.096,0
2026-07-12T17:55:58+08:00,3.72,362,17,6,3,1.106,0.863,0,0.102,0
2026-07-12T17:58:36+08:00,10.52,550,17,6,3,1.1,2.995,0,0.334,0
2026-07-12T18:16:53+08:00,1.58,342,18,6,1,1.112,0.552,0,0.107,0
2026-07-12T18:18:58+08:00,5.19,213,18,6,2,1.136,1.203,0,0.805,0
2026-07-12T18:26:43+08:00,2.79,20,18,6,1,1.012,0.847,0,-0.519,0
2026-07-12T18:43:42+08:00,10.06,470,18,6,3,1.132,0.834,0,0.312,0
2026-07-12T18:51:51+08:00,4.23,8,18,6,1,1.026,1.252,0,-1.054,0
2026-07-12T18:52:04+08:00,10.71,390,18,6,3,1.019,0.57,0,-1.391,0
2026-07-12T18:54:55+08:00,3.56,101,18,6,1,1.04,0.861,0,1.074,0
2026-07-12T19:32:39+08:00,7.2,217,19,6,2,1.024,1.96,0,-0.542,0
2026-07-12T19:41:42+08:00,7.04,521,19,6,0,1.111,0.574,0,-0.971,0
2026-07-12T19:59:45+08:00,8.53,269,19,6,3,1.073,2.913,0,-0.152,0
2026-07-12T20:00:54+08:00,5.77,281,20,6,0,1.046,1.373,0,0.088,0
2026-07-12T20:04:48+08:00,4.31,656,20,6,0,1.143,0.412,0,1.447,0
2026-07-12T20:34:55+08:00,8.42,646,20,6,3,1.023,1.867,0,0.331,0
2026-07-12T20:47:41+08:00,9.26,690,20,6,3,1.0,1.244,0,2.14,0
2026-07-12T21:56:46+08:00,1.58,21,21,6,1,1.109,0.372,0,-0.523,0
2026-07-12T22:02:52+08:00,3.85,65,22,6,0,1.104,0.701,1,0.779,0
2026-07-12T22:16:00+08:00,11.68,1126,22,6,3,1.137,1.84,1,0.217,0
2026-07-12T22:43:44+08:00,7.95,111,22,6,0,1.028,1.107,1,-0.739,0
2026-07-12T23:00:46+08:00,5.35,123,23,6,2,1.077,1.348,1,0.105,0
2026-07-12T23:02:33+08:00,0.55,19,23,6,1,1.119,0.128,1,0.801,0
2026-07-12T23:08:44+08:00,2.61,30,23,6,1,1.116,0.388,1,0.154,0
2026-07-13T03:43:46+08:00,1.08,5380,3,0,0,2.953,0.028,1,0.146,1
2026-07-13T06:00:49+08:00,7.56,589,6,0,0,1.005,1.568,0,0.541,0
2026-07-13T06:00:49+08:00,4.19,196,6,0,2,1.143,0.566,0,0.194,0
2026-07-13T06:01:51+08:00,9.69,287,6,0,3,1.104,1.098,0,-1.104,0
2026-07-13T06:09:14+08:00,2.3,99,6,0,1,1.143,0.612,0,-0.04,0
2026-07-13T06:18:13+08:00,10.61,447,6,0,0,1.033,2.891,0,1.254,0
2026-07-13T06:32:29+08:00,7.41,865,6,0,3,1.124,1.996,0,-0.542,0
2026-07-13T06:39:53+08:00,2.26,13,6,0,1,1.133,0.566,0,-0.175,0
2026-07-13T06:40:31+08:00,4.98,64,6,0,0,1.047,0.358,0,-2.48,0
2026-07-13T06:42:01+08:00,8.78,1851,6,0,3,1.094,1.839,0,-0.676,0
2026-07-13T06:49:29+08:00,0.52,9,6,0,1,1.069,0.031,0,-0.973,0
2026-07-13T06:52:03+08:00,5.39,191,6,0,2,1.065,0.504,0,-0.993,0
2026-07-13T06:56:05+08:00,11.33,183,6,0,3,1.02,3.711,0,-0.338,0
2026-07-13T06:57:04+08:00,3.92,129,6,0,1,1.12,1.252,0,-1.732,0
2026-07-13T07:00:40+08:00,3.29,297,7,0,3,1.066,0.691,0,1.382,0
2026-07-13T07:03:43+08:00,3.12,8,7,0,1,1.14,0.312,0,-0.523,0
2026-07-13T07:05:44+08:00,2.64,354,7,0,2,1.144,0.254,0,1.013,0
2026-07-13T07:19:55+08:00,2.53,76,7,0,2,1.145,0.489,0,-0.549,0
2026-07-13T07:22:11+08:00,3.12,44,7,0,1,1.108,1.063,0,0.911,0
2026-07-13T07:35:37+08:00,6.58,182,7,0,2,1.023,2.085,0,0.12,0
2026-07-13T07:46:03+08:00,3.53,667,7,0,0,1.137,0.485,0,-2.025,0
2026-07-13T07:53:09+08:00,5.6,652,7,0,0,1.053,1.576,0,0.481,0
2026-07-13T07:55:39+08:00,10.45,340,7,0,3,1.106,3.208,0,0.502,0
2026-07-13T08:06:18+08:00,2.01,72,8,0,1,1.06,0.665,0,0.626,0
2026-07-13T08:24:58+08:00,4.02,11,8,0,1,1.067,1.005,0,0.057,0
2026-07-13T08:31:59+08:00,2.46,48,8,0,1,1.05,0.496,0,2.775,0
2026-07-13T08:41:03+08:00,12.48,116,8,0,3,1.122,3.398,0,2.062,0
2026-07-13T08:49:23+08:00,5.0,392,8,0,0,1.015,1.16,0,1.339,0
2026-07-13T09:05:27+08:00,11.72,58,9,0,0,1.033,2.224,0,-1.495,0
2026-07-13T09:08:41+08:00,7.04,30,9,0,2,1.071,1.448,0,-0.358,0
2026-07-13T09:14:51+08:00,3.34,26,9,0,1,1.123,0.872,0,-1.755,0
2026-07-13T09:15:56+08:00,2.46,107,9,0,2,1.128,0.761,0,0.055,0
2026-07-13T09:16:50+08:00,5.51,140,9,0,2,1.038,1.563,0,-1.302,0
2026-07-13T09:43:45+08:00,10.18,171,9,0,3,1.073,2.212,0,-0.491,0
2026-07-13T10:39:28+08:00,2.29,122,10,0,1,1.082,0.512,0,-0.155,0
2026-07-13T10:51:58+08:00,2.58,111,10,0,1,1.12,0.296,0,0.328,0
2026-07-13T11:31:01+08:00,2.65,111,11,0,1,1.03,0.554,0,-0.801,0
2026-07-13T11:36:18+08:00,6.82,140,11,0,2,1.021,0.37,0,0.062,0
2026-07-13T11:37:12+08:00,5.7,92,11,0,0,1.032,1.532,0,0.016,0
2026-07-13T11:59:22+08:00,1.39,27,11,0,1,1.027,0.33,0,1.899,0
2026-07-13T12:06:02+08:00,9.58,200,12,0,3,1.038,3.003,0,-1.777,0
2026-07-13T12:26:38+08:00,7.85,234,12,0,0,1.11,1.027,0,-2.083,0
2026-07-13T13:15:47+08:00,2.11,41,13,0,1,1.113,0.366,0,2.777,0
2026-07-13T13:27:27+08:00,15.0,159,13,0,3,1.136,2.265,0,1.637,0
2026-07-13T13:41:52+08:00,5.3,309,13,0,2,1.133,1.341,0,1.045,0
2026-07-13T14:18:03+08:00,9.66,700,14,0,3,1.078,1.664,0,0.891,0
2026-07-13T15:04:09+08:00,2.28,74,15,0,1,1.031,0.767,0,-0.215,0
2026-07-13T15:48:50+08:00,1.77,269,15,0,0,1.088,0.495,0,-0.841,0
2026-07-13T15:54:38+08:00,6.18,53,15,0,2,1.081,1.771,0,-2.204,0
2026-07-13T15:56:34+08:00,10.82,272,15,0,3,1.021,2.193,0,-0.299,0
2026-07-13T16:30:03+08:00,4.08,390,16,0,0,1.023,0.507,0,-2.362,0
2026-07-13T16:34:32+08:00,3.96,178,16,0,2,1.135,1.038,0,1.004,0
2026-07-13T17:14:31+08:00,6.45,240,17,0,3,1.05,1.826,0,1.803,0
2026-07-13T17:16:38+08:00,2.65,36,17,0,2,1.068,0.839,0,-0.537,0
2026-07-13T17:17:42+08:00,5.75,453,17,0,3,1.109,2.006,0,0.096,0
2026-07-13T17:18:41+08:00,3.95,44,17,0,0,1.035,0.791,0,-0.5,0
2026-07-13T17:19:53+08:00,6.19,36,17,0,2,1.044,1.032,0,-0.49,0
2026-07-13T17:22:16+08:00,2.82,122,17,0,1,1.12,0.571,0,0.06,0
2026-07-13T17:36:08+08:00,6.01,279,17,0,0,1.13,0.375,0,1.147,0
2026-07-13T17:46:23+08:00,6.04,192,17,0,2,1.126,0.676,0,-1.023,0
2026-07-13T17:48:04+08:00,8.3,545,17,0,3,1.129,1.25,0,0.412,0
2026-07-13T18:13:11+08:00,5.18,419,18,0,0,1.041,0.806,0,0.104,0
2026-07-13T18:16:57+08:00,10.68,66,18,0,3,1.137,2.204,0,0.206,0
2026-07-13T18:31:34+08:00,7.5,525,18,0,0,1.147,2.351,0,-0.144,0
2026-07-13T18:59:33+08:00,7.13,212,18,0,0,1.105,1.978,0,1.688,0
2026-07-13T19:00:38+08:00,2.53,15,19,0,1,1.036,0.814,0,-0.12,0
2026-07-13T19:03:55+08:00,3.7,57,19,0,1,1.1,1.022,0,-0.313,0
2026-07-13T19:10:22+08:00,2.07,78,19,0,1,1.149,0.461,0,0.102,0
2026-07-13T19:17:51+08:00,7.53,277,19,0,3,1.029,1.833,0,1.604,0
2026-07-13T19:31:35+08:00,8.17,293,19,0,2,1.024,2.845,0,-1.45,0
2026-07-13T19:56:53+08:00,4.05,46,19,0,2,1.101,0.816,0,0.056,0
2026-07-13T20:09:20+08:00,7.37,962,20,0,3,1.039,1.48,0,-0.776,0
2026-07-13T20:23:47+08:00,5.08,103,20,0,2,1.127,1.542,0,0.707,0
2026-07-13T20:23:57+08:00,3.15,57,20,0,1,1.071,0.852,0,0.284,0
2026-07-13T20:27:08+08:00,8.75,2478,20,0,3,1.083,2.025,0,0.18,0
2026-07-13T20:36:38+08:00,7.81,287,20,0,2,1.086,1.927,0,0.842,0
2026-07-13T21:00:11+08:00,5.16,387,21,0,3,1.048,0.829,0,-1.321,0
2026-07-13T21:29:42+08:00,7.48,289,21,0,0,1.004,1.393,0,-0.477,0
2026-07-13T22:55:21+08:00,2.15,239,22,0,0,1.15,0.591,1,0.02,0
2026-07-13T23:32:31+08:00,8.95,2139,23,0,3,1.02,1.414,1,-1.184,0
2026-07-13T23:53:47+08:00,6.69,111,23,0,2,1.021,0.596,1,-0.686,0
2026-07-14T03:52:33+08:00,0.07,43709,3,1,1,1.312,0.0,1,0.031,1
2026-07-14T04:31:40+08:00,0.05,49221,4,1,3,1.383,0.0,1,0.014,1
2026-07-14T06:03:36+08:00,6.67,269,6,1,3,1.03,1.204,0,1.681,0
2026-07-14T06:08:04+08:00,4.1,12,6,1,1,1.119,0.507,0,-1.897,0
2026-07-14T06:26:35+08:00,5.94,124,6,1,0,1.125,1.505,0,-0.578,0
2026-07-14T06:34:36+08:00,6.99,2082,6,1,3,1.026,1.709,0,0.835,0
2026-07-14T06:37:36+08:00,6.65,137,6,1,3,1.121,0.556,0,0.709,0
2026-07-14T06:41:26+08:00,5.51,35,6,1,2,1.011,1.322,0,-0.77,0
2026-07-14T06:44:26+08:00,8.53,157,6,1,3,1.016,1.03,0,-0.181,0
2026-07-14T06:46:19+08:00,3.58,35,6,1,0,1.041,0.652,0,1.074,0
2026-07-14T07:03:16+08:00,1.69,513,7,1,2,1.112,0.374,0,0.263,0
2026-07-14T07:05:40+08:00,2.8,30,7,1,1,1.121,0.353,0,-0.086,0
2026-07-14T07:10:46+08:00,9.75,108,7,1,0,1.134,2.758,0,-1.08,0
2026-07-14T07:40:30+08:00,1.58,91,7,1,0,1.135,0.217,0,-0.562,0
2026-07-14T07:58:52+08:00,4.61,506,7,1,0,1.137,0.889,0,-0.481,0
2026-07-14T08:07:52+08:00,6.67,35,8,1,2,1.03,1.689,0,1.675,0
2026-07-14T08:08:18+08:00,0.3,553,8,1,0,1.024,0.104,0,1.424,0
