timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,label
2026-07-16T10:39:24+08:00,1.93,29,10,3,1,1.074,0.381,0,-0.871,0
2026-07-16T11:18:37+08:00,4.17,22,11,3,1,1.11,1.078,0,1.103,0
2026-07-16T11:38:42+08:00,2.55,30,11,3,1,1.137,0.622,0,-1.016,0
2026-07-16T11:47:38+08:00,0.32,3832,11,3,2,1.202,0.01,0,0.17,1
2026-07-16T12:01:26+08:00,2.51,13,12,3,1,1.009,0.476,0,-1.183,0
2026-07-16T12:10:13+08:00,5.38,351,12,3,0,1.133,1.108,0,-0.294,0
2026-07-16T12:33:19+08:00,16.45,443,12,3,3,1.197,0.619,0,0.593,2
2026-07-16T12:40:54+08:00,1.14,26,12,3,1,1.092,0.181,0,-0.036,0
2026-07-16T13:15:23+08:00,0.27,1524,13,3,3,1.075,0.013,0,0.342,1
2026-07-16T13:27:01+08:00,1.47,78,13,3,1,1.029,0.206,0,0.661,0
2026-07-16T14:01:00+08:00,0.52,51,14,3,1,1.1,0.122,0,-0.042,0
2026-07-16T14:02:59+08:00,4.35,122,14,3,2,1.09,0.68,0,1.142,0
2026-07-16T14:04:54+08:00,11.13,144,14,3,3,1.06,2.097,0,-2.447,0
2026-07-16T14:47:55+08:00,8.22,660,14,3,0,1.15,1.969,0,-2.144,0
2026-07-16T14:54:31+08:00,10.95,515,14,3,3,1.002,3.617,0,-2.246,0
2026-07-16T15:22:58+08:00,2.96,212,15,3,1,1.117,0.467,0,-2.022,0
2026-07-16T15:38:43+08:00,7.31,361,15,3,2,1.095,2.461,0,1.473,0
2026-07-16T15:43:38+08:00,9.53,785,15,3,3,1.035,0.557,0,1.485,0
2026-07-16T15:49:34+08:00,17.87,151,15,3,2,1.194,0.368,0,-0.023,2
2026-07-16T15:49:35+08:00,6.17,213,15,3,2,1.081,1.026,0,1.913,0
2026-07-16T16:32:22+08:00,5.59,205,16,3,2,1.074,1.674,0,-2.619,0
2026-07-16T17:06:48+08:00,8.71,704,17,3,3,1.073,2.584,0,-0.352,0
2026-07-16T17:13:48+08:00,7.49,70,17,3,3,1.065,2.481,0,0.446,0
2026-07-16T17:30:13+08:00,6.83,97,17,3,0,1.072,0.779,0,-0.975,0
2026-07-16T17:33:40+08:00,6.95,139,17,3,0,1.03,0.585,0,-1.418,0
2026-07-16T17:33:46+08:00,8.43,191,17,3,0,1.037,0.779,0,2.098,0
2026-07-16T17:45:42+08:00,8.56,181,17,3,3,1.068,1.867,0,0.303,0
2026-07-16T17:46:47+08:00,5.44,401,17,3,3,1.141,1.402,0,1.977,0
2026-07-16T18:11:58+08:00,7.54,148,18,3,3,1.119,0.76,0,-1.083,0
2026-07-16T18:12:02+08:00,12.86,76,18,3,3,1.061,2.005,0,0.499,0
2026-07-16T18:14:33+08:00,1.78,68,18,3,0,1.06,0.21,0,-0.161,0
2026-07-16T18:21:09+08:00,0.19,7139,18,3,3,1.22,0.006,0,-0.005,1
2026-07-16T18:38:45+08:00,2.34,52,18,3,1,1.029,0.69,0,-1.162,0
2026-07-16T18:50:46+08:00,2.84,171,18,3,1,1.026,0.607,0,1.362,0
2026-07-16T19:07:14+08:00,5.77,154,19,3,2,1.116,1.895,0,-0.083,0
2026-07-16T19:12:59+08:00,0.26,719,19,3,2,1.263,0.004,0,-0.159,1
2026-07-16T19:14:14+08:00,2.9,12,19,3,1,1.047,0.706,0,-1.759,0
2026-07-16T19:29:58+08:00,6.17,510,19,3,0,1.127,2.068,0,-0.85,0
2026-07-16T19:31:02+08:00,5.3,55,19,3,2,1.139,0.277,0,-0.143,0
2026-07-16T19:31:57+08:00,2.8,177,19,3,1,1.071,0.237,0,1.649,0
2026-07-16T19:32:29+08:00,9.78,250,19,3,3,1.087,1.407,0,-0.53,0
2026-07-16T19:35:06+08:00,7.08,253,19,3,3,1.072,1.301,0,1.399,0
2026-07-16T19:44:38+08:00,5.79,403,19,3,0,1.001,0.363,0,0.598,0
2026-07-16T19:44:50+08:00,9.01,376,19,3,3,1.066,1.021,0,0.281,0
2026-07-16T19:46:55+08:00,7.25,137,19,3,0,1.109,1.903,0,0.55,0
2026-07-16T20:05:23+08:00,1.97,46,20,3,1,1.145,0.217,0,-0.629,0
2026-07-16T20:05:47+08:00,4.9,162,20,3,0,1.072,0.676,0,-0.226,0
2026-07-16T20:06:29+08:00,12.4,237,20,3,3,1.13,3.585,0,0.192,0
2026-07-16T20:13:34+08:00,7.29,244,20,3,3,1.123,0.696,0,-0.39,0
2026-07-16T20:19:05+08:00,7.08,214,20,3,0,1.13,1.363,0,-1.136,0
2026-07-16T20:31:11+08:00,6.15,258,20,3,0,1.099,1.855,0,3.004,0
2026-07-16T21:35:49+08:00,8.99,2443,21,3,3,1.034,2.221,0,-0.447,0
2026-07-16T21:38:17+08:00,20.97,416,21,3,2,1.063,0.341,0,0.04,2
2026-07-16T21:44:53+08:00,9.22,128,21,3,0,1.022,0.567,0,1.108,0
2026-07-16T21:48:21+08:00,5.7,251,21,3,0,1.148,1.587,0,-0.02,0
2026-07-16T22:01:48+08:00,6.94,511,22,3,3,1.065,0.671,1,0.23,0
2026-07-16T22:09:06+08:00,4.24,356,22,3,0,1.079,0.217,1,0.601,0
2026-07-16T22:30:50+08:00,15.28,972,22,3,2,1.043,0.742,1,-0.03,2
2026-07-16T23:20:22+08:00,1.19,53,23,3,1,1.089,0.301,1,-1.835,0
2026-07-16T23:26:35+08:00,20.47,1246,23,3,1,1.076,0.878,1,-0.68,2
2026-07-16T23:40:11+08:00,5.18,205,23,3,2,1.125,1.324,1,0.873,0
2026-07-16T23:44:31+08:00,3.87,264,23,3,2,1.134,0.643,1,1.857,0
2026-07-17T03:02:08+08:00,1.76,111,3,4,2,1.124,0.168,1,-0.343,0
2026-07-17T03:13:09+08:00,0.45,911,3,4,1,1.272,0.017,1,0.343,1
2026-07-17T04:21:15+08:00,0.45,1302,4,4,3,1.042,0.008,1,0.136,1
2026-07-17T04:23:46+08:00,11.59,797,4,4,1,1.15,0.627,1,-0.368,2
2026-07-17T04:42:17+08:00,2.09,30,4,4,1,1.056,0.424,1,1.89,0
2026-07-17T05:02:00+08:00,0.34,1331,5,4,3,1.12,0.01,0,0.013,1
2026-07-17T05:20:20+08:00,0.21,661,5,4,3,1.163,0.008,0,0.025,1
2026-07-17T05:48:43+08:00,0.18,790,5,4,2,1.275,0.006,0,-0.195,1
2026-07-17T06:16:37+08:00,7.23,540,6,4,3,1.01,0.725,0,-0.476,0
2026-07-17T06:39:21+08:00,8.16,82,6,4,2,1.078,0.971,0,1.017,0
2026-07-17T06:57:09+08:00,7.74,356,6,4,3,1.063,1.811,0,2.119,0
2026-07-17T07:02:57+08:00,2.0,20,7,4,1,1.019,0.457,0,-0.986,0
2026-07-17T07:07:24+08:00,3.15,16,7,4,1,1.102,0.334,0,-0.223,0
2026-07-17T07:10:45+08:00,9.73,63,7,4,0,1.01,0.685,0,0.656,0
2026-07-17T07:17:21+08:00,3.59,15,7,4,1,1.136,0.695,0,-0.215,0
2026-07-17T07:18:44+08:00,4.36,231,7,4,0,1.129,0.398,0,1.157,0
2026-07-17T07:24:43+08:00,5.6,154,7,4,0,1.121,0.551,0,-1.742,0
2026-07-17T07:29:17+08:00,4.6,276,7,4,0,1.079,1.457,0,1.137,0
2026-07-17T07:32:05+08:00,10.19,1125,7,4,3,1.088,3.129,0,0.963,0
2026-07-17T07:36:12+08:00,1.74,38,7,4,1,1.127,0.523,0,-0.581,0
2026-07-17T07:37:56+08:00,2.38,20,7,4,1,1.094,0.318,0,0.655,0
2026-07-17T07:40:49+08:00,9.28,88,7,4,3,1.047,0.661,0,-0.621,0
2026-07-17T07:53:10+08:00,3.22,19,7,4,1,1.111,0.59,0,-0.497,0
2026-07-17T07:55:38+08:00,11.44,124,7,4,3,1.099,3.823,0,-0.204,0
2026-07-17T08:17:51+08:00,5.31,96,8,4,2,1.053,1.262,0,0.435,0
2026-07-17T08:24:11+08:00,10.82,151,8,4,3,1.112,3.629,0,-1.403,0
2026-07-17T09:05:33+08:00,11.84,418,9,4,3,1.129,3.257,0,0.936,0
2026-07-17T10:25:43+08:00,2.07,22,10,4,1,1.01,0.583,0,-1.022,0
2026-07-17T10:35:13+08:00,8.97,105,10,4,3,1.091,2.113,0,-0.008,0
2026-07-17T10:35:20+08:00,5.85,60,10,4,2,1.042,1.68,0,-0.138,0
2026-07-17T10:36:39+08:00,3.81,1059,10,4,0,1.043,0.886,0,-2.592,0
2026-07-17T10:40:41+08:00,5.14,148,10,4,2,1.011,0.587,0,0.963,0
2026-07-17T10:43:02+08:00,6.9,223,10,4,3,1.12,1.136,0,-0.244,0
2026-07-17T10:45:06+08:00,0.15,1795,10,4,1,1.08,0.005,0,-0.479,1
2026-07-17T11:20:07+08:00,9.23,684,11,4,0,1.141,2.633,0,-0.192,0
2026-07-17T11:55:59+08:00,11.77,651,11,4,3,1.084,3.545,0,1.271,0
2026-07-17T12:51:47+08:00,4.03,302,12,4,2,1.009,1.014,0,0.681,0
2026-07-17T12:57:26+08:00,7.15,215,12,4,0,1.006,1.768,0,0.482,0
2026-07-17T12:59:51+08:00,6.74,433,12,4,2,1.029,0.427,0,-0.059,0
2026-07-17T13:02:00+08:00,5.9,337,13,4,0,1.082,1.684,0,0.203,0
2026-07-17T13:15:15+08:00,9.48,169,13,4,3,1.084,1.118,0,0.569,0
2026-07-17T13:26:29+08:00,9.73,105,13,4,3,1.077,2.848,0,1.526,0
2026-07-17T13:32:55+08:00,1.14,38,13,4,1,1.122,0.292,0,0.56,0
2026-07-17T13:58:29+08:00,3.42,48,13,4,1,1.13,1.068,0,0.327,0
2026-07-17T14:21:25+08:00,0.43,2537,14,4,1,1.208,0.011,0,0.278,1
2026-07-17T14:31:10+08:00,0.18,4467,14,4,2,1.258,0.006,0,0.037,1
2026-07-17T14:31:15+08:00,0.26,4200,14,4,2,1.193,0.005,0,-0.176,1
2026-07-17T14:36:30+08:00,2.01,9,14,4,1,1.146,0.166,0,-0.872,0
2026-07-17T14:40:46+08:00,6.01,474,14,4,3,1.034,0.393,0,-2.662,0
2026-07-17T14:48:02+08:00,3.87,155,14,4,0,1.018,0.794,0,2.075,0
2026-07-17T14:48:14+08:00,15.86,678,14,4,1,1.157,0.924,0,-0.516,2
2026-07-17T15:04:10+08:00,12.22,80,15,4,0,1.122,2.425,0,1.199,0
2026-07-17T15:47:27+08:00,1.95,22,15,4,1,1.141,0.266,0,-0.249,0
2026-07-17T17:00:19+08:00,8.14,448,17,4,3,1.016,1.292,0,3.606,0
2026-07-17T17:00:30+08:00,0.15,615,17,4,2,1.058,0.002,0,-0.258,1
2026-07-17T17:02:46+08:00,5.78,444,17,4,0,1.119,0.39,0,-2.521,0
2026-07-17T17:25:54+08:00,8.2,463,17,4,2,1.149,1.843,0,-0.74,0
2026-07-17T17:26:48+08:00,10.9,696,17,4,3,1.122,2.794,0,0.609,0
2026-07-17T17:40:58+08:00,3.07,367,17,4,2,1.041,0.448,0,1.683,0
2026-07-17T18:08:53+08:00,0.78,18,18,4,1,1.141,0.172,0,-0.238,0
2026-07-17T18:26:49+08:00,6.39,103,18,4,3,1.046,2.236,0,-0.526,0
2026-07-17T18:27:13+08:00,6.61,117,18,4,2,1.108,1.06,0,0.751,0
2026-07-17T18:36:41+08:00,6.18,66,18,4,0,1.06,1.566,0,1.792,0
2026-07-17T18:49:25+08:00,6.34,61,18,4,0,1.057,0.975,0,0.276,0
2026-07-17T18:59:26+08:00,10.75,506,18,4,3,1.108,2.955,0,-0.391,0
2026-07-17T19:00:22+08:00,5.41,73,19,4,2,1.091,0.39,0,0.63,0
2026-07-17T19:18:17+08:00,6.01,240,19,4,2,1.027,2.079,0,1.644,0
2026-07-17T19:27:13+08:00,9.38,308,19,4,0,1.085,1.689,0,-1.031,0
2026-07-17T19:28:33+08:00,10.2,748,19,4,3,1.102,2.333,0,-2.124,0
2026-07-17T19:37:54+08:00,0.65,208,19,4,1,1.1,0.136,0,0.404,0
2026-07-17T19:47:17+08:00,0.35,1927,19,4,1,1.038,0.011,0,0.118,1
2026-07-17T19:51:40+08:00,2.2,625,19,4,3,1.019,0.717,0,2.983,0
2026-07-17T20:02:16+08:00,2.65,233,20,4,2,1.1,0.432,0,-2.615,0
2026-07-17T20:25:30+08:00,4.77,32,20,4,0,1.055,0.967,0,-0.34,0
2026-07-17T20:34:18+08:00,9.62,430,20,4,3,1.058,2.554,0,-0.342,0
2026-07-17T20:49:16+08:00,0.19,3263,20,4,3,1.18,0.005,0,-0.067,1
2026-07-17T21:11:10+08:00,6.91,30,21,4,2,1.073,1.698,0,-0.641,0
2026-07-17T21:19:25+08:00,8.72,33,21,4,2,1.086,2.669,0,-2.276,0
2026-07-17T21:55:06+08:00,6.32,66,21,4,0,1.063,1.116,0,-0.019,0
2026-07-17T22:00:42+08:00,6.76,242,22,4,2,1.136,1.528,1,-0.854,0
2026-07-17T22:15:08+08:00,9.7,876,22,4,3,1.021,3.253,1,1.835,0
2026-07-17T22:58:37+08:00,2.33,767,22,4,3,1.089,0.204,1,0.301,0
2026-07-17T23:10:58+08:00,10.16,902,23,4,3,1.042,3.143,1,0.24,0
2026-07-17T23:11:19+08:00,6.82,267,23,4,3,1.123,0.687,1,-0.269,0
2026-07-17T23:17:43+08:00,8.92,84,23,4,3,1.138,2.631,1,0.898,0
2026-07-17T23:17:44+08:00,3.96,103,23,4,0,1.117,1.263,1,0.842,0
2026-07-17T23:24:27+08:00,0.19,1089,23,4,3,1.063,0.004,1,0.09,1
2026-07-17T23:27:02+08:00,5.61,157,23,4,2,1.012,0.472,1,0.427,0
2026-07-18T00:02:23+08:00,12.96,1258,0,5,3,1.041,0.149,1,-0.654,2
2026-07-18T01:59:10+08:00,3.28,64,1,5,1,1.015,0.923,1,0.401,0
2026-07-18T02:01:22+08:00,3.32,30,2,5,1,1.024,0.59,1,1.99,0
2026-07-18T03:05:22+08:00,0.44,2190,3,5,3,1.21,0.022,1,-0.027,1
2026-07-18T04:23:23+08:00,0.23,2483,4,5,3,1.14,0.008,1,-0.072,1
2026-07-18T04:32:29+08:00,0.1,3184,4,5,1,1.239,0.002,1,0.171,1
2026-07-18T06:01:40+08:00,4.08,232,6,5,2,1.139,0.48,0,-0.572,0
2026-07-18T06:02:08+08:00,5.61,269,6,5,2,1.114,1.051,0,0.141,0
2026-07-18T06:03:36+08:00,3.48,34,6,5,1,1.03,1.013,0,-1.862,0
2026-07-18T06:04:52+08:00,0.14,4598,6,5,3,1.23,0.005,0,0.471,1
2026-07-18T06:18:29+08:00,6.17,76,6,5,2,1.138,1.776,0,0.256,0
2026-07-18T06:29:07+08:00,0.32,2321,6,5,2,1.221,0.005,0,0.121,1
2026-07-18T06:36:23+08:00,2.09,18,6,5,1,1.021,0.601,0,-0.034,0
2026-07-18T06:53:55+08:00,7.59,182,6,5,3,1.04,1.053,0,1.749,0
2026-07-18T07:00:35+08:00,5.76,671,7,5,2,1.091,0.701,0,-0.579,0
2026-07-18T07:02:32+08:00,9.2,790,7,5,3,1.091,2.828,0,-3.251,0
2026-07-18T07:05:22+08:00,0.57,37,7,5,1,1.08,0.088,0,0.23,0
2026-07-18T07:16:11+08:00,6.57,100,7,5,0,1.135,0.69,0,1.14,0
2026-07-18T07:28:35+08:00,7.97,143,7,5,2,1.065,2.677,0,0.547,0
2026-07-18T07:38:57+08:00,9.18,89,7,5,0,1.117,2.082,0,0.465,0
2026-07-18T08:08:59+08:00,9.72,737,8,5,3,1.094,2.703,0,1.051,0
2026-07-18T08:09:24+08:00,2.27,455,8,5,3,1.029,0.399,0,-0.76,0
2026-07-18T08:15:03+08:00,3.47,22,8,5,1,1.119,0.982,0,0.048,0
2026-07-18T08:33:48+08:00,6.71,182,8,5,0,1.05,1.826,0,-0.965,0
2026-07-18T08:34:53+08:00,10.46,1083,8,5,1,1.052,0.395,0,-0.233,2
2026-07-18T08:37:01+08:00,17.15,428,8,5,3,1.044,1.015,0,-0.698,2
2026-07-18T08:37:01+08:00,6.27,116,8,5,2,1.02,1.388,0,2.529,0
2026-07-18T08:50:35+08:00,4.12,190,8,5,2,1.149,0.696,0,-0.348,0
2026-07-18T08:53:42+08:00,7.28,121,8,5,2,1.019,1.528,0,0.963,0
2026-07-18T08:54:49+08:00,4.7,104,8,5,2,1.017,1.525,0,0.547,0
2026-07-18T08:58:08+08:00,8.44,3118,8,5,3,1.061,1.077,0,-0.752,0
2026-07-18T09:54:47+08:00,2.36,52,9,5,1,1.143,0.478,0,0.234,0
2026-07-18T10:00:50+08:00,4.0,23,10,5,1,1.144,0.339,0,-0.228,0
2026-07-18T10:12:40+08:00,1.69,32,10,5,2,1.09,0.467,0,1.468,0
2026-07-18T10:22:07+08:00,5.42,201,10,5,2,1.126,1.802,0,-1.141,0
2026-07-18T10:37:44+08:00,13.31,300,10,5,3,1.108,3.328,0,-0.858,0
2026-07-18T10:39:44+08:00,2.34,72,10,5,0,1.032,0.398,0,0.613,0
2026-07-18T10:52:05+08:00,0.1,1390,10,5,1,1.112,0.002,0,0.245,1
2026-07-18T11:04:37+08:00,7.49,957,11,5,0,1.031,0.8,0,-0.811,0
2026-07-18T11:14:48+08:00,0.1,4202,11,5,3,1.278,0.002,0,0.062,1
2026-07-18T11:31:02+08:00,3.78,273,11,5,2,1.021,0.4,0,-0.649,0
2026-07-18T11:32:41+08:00,3.8,565,11,5,2,1.073,0.413,0,-1.639,0
2026-07-18T11:33:22+08:00,10.66,308,11,5,3,1.036,2.656,0,0.108,0
2026-07-18T11:44:58+08:00,10.26,217,11,5,3,1.012,1.57,0,0.319,0
2026-07-18T11:46:25+08:00,5.94,178,11,5,0,1.12,1.504,0,0.028,0
2026-07-18T11:52:09+08:00,0.37,1066,11,5,2,1.109,0.012,0,-0.669,1
2026-07-18T12:04:18+08:00,7.05,102,12,5,2,1.057,0.496,0,0.559,0
2026-07-18T12:25:12+08:00,3.55,88,12,5,2,1.026,0.787,0,-0.235,0
2026-07-18T12:51:41+08:00,2.25,86,12,5,1,1.027,0.62,0,0.591,0
2026-07-18T12:55:04+08:00,5.18,428,12,5,0,1.134,0.817,0,-0.706,0
2026-07-18T12:56:09+08:00,0.29,600,12,5,3,1.216,0.011,0,-0.317,1
2026-07-18T12:58:39+08:00,5.83,168,12,5,2,1.135,0.557,0,0.538,0
2026-07-18T13:05:55+08:00,2.7,64,13,5,1,1.019,0.416,0,-0.532,0
2026-07-18T13:26:22+08:00,13.98,630,13,5,3,1.145,2.941,0,0.537,0
2026-07-18T13:44:43+08:00,2.1,716,13,5,0,1.148,0.241,0,0.108,0
2026-07-18T13:46:19+08:00,0.25,676,13,5,1,1.269,0.007,0,-0.246,1
2026-07-18T13:58:54+08:00,7.77,205,13,5,3,1.07,1.172,0,-0.358,0
2026-07-18T14:12:51+08:00,10.37,735,14,5,3,1.08,1.32,0,3.085,0
2026-07-18T14:31:24+08:00,9.97,91,14,5,3,1.094,3.411,0,-3.032,0
2026-07-18T14:47:12+08:00,5.41,319,14,5,2,1.056,0.757,0,1.025,0
2026-07-18T14:47:31+08:00,7.44,148,14,5,2,1.108,1.937,0,1.099,0
2026-07-18T14:52:14+08:00,9.18,106,14,5,2,1.082,1.942,0,-0.933,0
2026-07-18T14:58:28+08:00,3.01,68,14,5,1,1.045,0.268,0,0.901,0
2026-07-18T14:59:39+08:00,8.02,126,14,5,3,1.005,0.606,0,2.42,0
2026-07-18T16:08:56+08:00,24.48,893,16,5,2,1.014,0.414,0,0.686,2
2026-07-18T16:17:25+08:00,1.74,309,16,5,2,1.054,0.463,0,-1.011,0
2026-07-18T16:27:22+08:00,7.07,1625,16,5,3,1.132,1.96,0,1.058,0
2026-07-18T16:49:07+08:00,8.07,376,16,5,2,1.013,2.445,0,-2.704,0
2026-07-18T16:51:04+08:00,5.7,114,16,5,2,1.017,1.133,0,-0.941,0
2026-07-18T17:01:57+08:00,8.24,299,17,5,3,1.012,2.578,0,-1.313,0
2026-07-18T17:02:08+08:00,11.5,602,17,5,3,1.133,2.591,0,-0.452,0
2026-07-18T17:08:06+08:00,8.1,411,17,5,3,1.009,1.293,0,-0.956,0
2026-07-18T17:13:17+08:00,0.42,2786,17,5,3,1.178,0.003,0,0.122,1
2026-07-18T17:18:50+08:00,11.45,426,17,5,3,1.102,1.381,0,-0.429,0
2026-07-18T17:23:07+08:00,10.69,323,17,5,3,1.009,1.479,0,0.96,0
2026-07-18T17:30:18+08:00,3.38,57,17,5,1,1.074,0.808,0,-2.061,0
2026-07-18T17:35:58+08:00,2.72,468,17,5,0,1.007,0.335,0,-1.984,0
2026-07-18T17:46:47+08:00,1.55,371,17,5,0,1.065,0.316,0,-1.275,0
2026-07-18T17:47:26+08:00,7.71,142,17,5,0,1.044,0.91,0,1.59,0
2026-07-18T17:56:03+08:00,7.06,433,17,5,2,1.107,2.249,0,0.702,0
2026-07-18T18:12:31+08:00,7.59,114,18,5,2,1.051,2.527,0,-1.671,0
2026-07-18T18:14:13+08:00,8.21,313,18,5,3,1.148,0.474,0,-0.211,0
2026-07-18T18:17:03+08:00,8.16,399,18,5,3,1.002,0.656,0,0.902,0
2026-07-18T18:18:34+08:00,10.93,678,18,5,3,1.038,0.676,0,0.156,0
2026-07-18T18:23:12+08:00,0.22,3957,18,5,2,1.046,0.009,0,0.048,1
2026-07-18T18:39:34+08:00,8.29,810,18,5,3,1.148,1.299,0,2.313,0
2026-07-18T18:46:40+08:00,4.97,127,18,5,2,1.111,0.983,0,1.329,0
2026-07-18T18:58:37+08:00,9.11,643,18,5,3,1.138,1.957,0,0.201,0
2026-07-18T19:04:36+08:00,7.58,126,19,5,0,1.013,0.502,0,1.095,0
2026-07-18T19:18:20+08:00,3.32,253,19,5,2,1.012,0.767,0,-0.261,0
2026-07-18T19:55:16+08:00,3.41,79,19,5,1,1.095,1.114,0,-0.317,0
2026-07-18T20:02:22+08:00,8.29,230,20,5,2,1.152,0.27,0,0.015,2
2026-07-18T20:07:43+08:00,0.48,2856,20,5,2,1.047,0.002,0,-0.244,1
2026-07-18T20:20:58+08:00,7.57,40,20,5,2,1.035,0.435,0,-2.559,0
2026-07-18T20:24:01+08:00,3.57,24,20,5,1,1.006,0.665,0,1.325,0
2026-07-18T20:28:08+08:00,9.74,41,20,5,2,1.071,3.361,0,1.956,0
2026-07-18T20:37:20+08:00,0.25,1320,20,5,3,1.289,0.004,0,0.154,1
2026-07-18T20:45:23+08:00,3.62,11,20,5,1,1.013,0.213,0,-0.104,0
2026-07-18T20:47:35+08:00,7.2,328,20,5,2,1.026,2.418,0,0.306,0
2026-07-18T21:10:04+08:00,9.72,692,21,5,3,1.041,2.909,0,1.022,0
2026-07-18T21:11:03+08:00,5.91,751,21,5,2,1.146,0.959,0,-0.872,0
2026-07-18T21:20:34+08:00,9.24,350,21,5,3,1.021,0.991,0,-0.853,0
2026-07-18T21:28:08+08:00,0.76,509,21,5,0,1.07,0.238,0,2.088,0
2026-07-18T21:53:24+08:00,1.41,274,21,5,1,1.138,0.468,0,0.024,0
2026-07-18T21:57:59+08:00,2.4,78,21,5,1,1.125,0.28,0,-2.319,0
2026-07-18T22:46:22+08:00,0.36,1477,22,5,2,1.073,0.01,1,-0.249,1
2026-07-18T22:49:16+08:00,20.06,131,22,5,3,1.073,0.282,1,-0.553,2
2026-07-18T23:01:24+08:00,4.36,11,23,5,1,1.079,0.882,1,1.667,0
2026-07-18T23:10:18+08:00,6.23,210,23,5,0,1.057,0.482,1,0.24,0
2026-07-18T23:50:34+08:00,3.26,647,23,5,0,1.068,0.902,1,-2.717,0
2026-07-19T00:08:18+08:00,9.61,433,0,6,3,1.029,0.551,1,0.118,2
2026-07-19T00:09:08+08:00,4.02,28,0,6,2,1.065,0.811,1,1.628,0
2026-07-19T03:31:50+08:00,0.17,4227,3,6,3,1.242,0.001,1,0.119,1
2026-07-19T03:45:48+08:00,15.55,185,3,6,1,1.186,0.213,1,-0.155,2
2026-07-19T06:00:06+08:00,6.8,127,6,6,0,1.111,0.619,0,-0.368,0
2026-07-19T06:07:27+08:00,22.91,732,6,6,1,1.039,0.753,0,-0.005,2
2026-07-19T06:14:24+08:00,2.58,16,6,6,1,1.024,0.777,0,-1.488,0
2026-07-19T06:20:20+08:00,3.02,98,6,6,1,1.139,0.524,0,0.71,0
2026-07-19T06:22:52+08:00,7.06,84,6,6,2,1.103,1.81,0,-1.616,0
2026-07-19T06:23:00+08:00,8.17,228,6,6,0,1.105,2.734,0,0.404,0
2026-07-19T06:23:27+08:00,2.69,1263,6,6,3,1.134,0.802,0,0.014,0
2026-07-19T06:30:13+08:00,3.61,42,6,6,1,1.119,0.931,0,-0.053,0
2026-07-19T06:34:51+08:00,8.25,615,6,6,3,1.08,0.661,0,-0.678,0
2026-07-19T06:43:21+08:00,11.28,459,6,6,3,1.102,2.442,0,0.502,0
2026-07-19T06:52:34+08:00,9.09,76,6,6,0,1.126,2.743,0,-0.55,0
2026-07-19T06:53:05+08:00,2.6,154,6,6,1,1.116,0.292,0,1.424,0
2026-07-19T06:54:31+08:00,20.24,777,6,6,3,1.117,0.76,0,-1.136,2
2026-07-19T07:01:55+08:00,2.63,12,7,6,1,1.109,0.42,0,0.052,0
2026-07-19T07:02:20+08:00,8.65,456,7,6,3,1.04,0.785,0,3.223,0
2026-07-19T07:27:32+08:00,3.93,57,7,6,2,1.021,0.248,0,0.195,0
2026-07-19T07:30:04+08:00,7.0,260,7,6,3,1.056,1.797,0,-0.86,0
2026-07-19T07:36:58+08:00,1.33,149,7,6,1,1.139,0.197,0,-2.592,0
2026-07-19T07:37:37+08:00,12.1,485,7,6,3,1.117,1.013,0,0.145,0
2026-07-19T07:41:26+08:00,4.01,72,7,6,1,1.098,1.021,0,0.047,0
2026-07-19T07:42:31+08:00,8.13,188,7,6,3,1.002,0.624,0,-1.271,0
2026-07-19T08:05:05+08:00,7.09,779,8,6,2,1.121,0.863,0,0.737,0
2026-07-19T08:12:26+08:00,1.9,9,8,6,1,1.045,0.639,0,0.801,0
2026-07-19T08:17:51+08:00,5.42,83,8,6,0,1.097,1.157,0,-0.009,0
2026-07-19T08:20:19+08:00,6.43,284,8,6,3,1.027,0.905,0,-0.26,0
2026-07-19T08:21:40+08:00,0.96,97,8,6,1,1.079,0.22,0,0.569,0
2026-07-19T08:29:00+08:00,12.32,315,8,6,1,1.051,0.704,0,-0.329,2
2026-07-19T08:40:38+08:00,7.3,853,8,6,3,1.027,0.387,0,2.417,0
2026-07-19T08:41:54+08:00,0.24,1089,8,6,3,1.212,0.012,0,-0.021,1
2026-07-19T08:49:59+08:00,9.13,192,8,6,0,1.119,1.369,0,-0.793,0
2026-07-19T08:52:11+08:00,11.41,627,8,6,3,1.139,3.265,0,2.808,0
2026-07-19T09:02:32+08:00,24.22,1984,9,6,1,1.058,0.631,0,-0.739,2
2026-07-19T09:35:40+08:00,6.0,135,9,6,2,1.136,1.779,0,-1.708,0
2026-07-19T09:58:02+08:00,7.0,543,9,6,0,1.036,0.418,0,-2.845,0
2026-07-19T10:36:09+08:00,7.45,187,10,6,0,1.015,0.541,0,1.002,0
2026-07-19T10:55:38+08:00,2.75,19,10,6,1,1.016,0.334,0,0.639,0
2026-07-19T11:27:02+08:00,10.23,915,11,6,3,1.009,3.55,0,-2.015,0
2026-07-19T12:10:11+08:00,1.74,289,12,6,2,1.096,0.327,0,-1.195,0
2026-07-19T13:26:47+08:00,2.4,41,13,6,1,1.125,0.675,0,0.223,0
2026-07-19T13:48:37+08:00,3.27,11,13,6,1,1.143,0.78,0,1.659,0
2026-07-19T13:50:00+08:00,0.22,722,13,6,2,1.147,0.01,0,-0.042,1
